product_id,product_name,brand,category,original_price,sale_price,rating_count,frequently_bought,shop_type,discount_percent,platform,thumbnail_url,source_platform,product_url,crawl_timestamp
p230719,kẹo mềm playmore hương đào gói 100g,lotte mart supermarket,Bánh kẹo,27000,27000,208.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/keo-mem-huong-dao-playmore-100g-8859578607652-p230719,
p230717,kẹo mút chupa chups surprise doraemon que 12g,lotte mart supermarket,Bánh kẹo,32900,32900,410.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/keo-mut-surprise-chupa-chups-doraemon-12g-8410031979091-p230717,
p230714,bánh bông lan quasure light vị gấc hộp 126g (7 gói x 18g),lotte mart supermarket,Bánh kẹo,34900,34900,244.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/banh-ak-quasure-light-gac-126g-8934609608126-p230714,
p229484,hạt chia oh smile nuts 500g,lotte mart supermarket,Bánh kẹo,118000,118000,482.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_6.png,,https://www.lottemart.vn/vi-gvp/product/hat-chia-organic-tui-500g-8935319200303-p229484,
p229432,kẹo hồng sâm 365 không đường gói 500g,lotte mart supermarket,Bánh kẹo,167000,167000,226.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/kr-keo-365-khong-duong-500g-8809259660360-p229432,
p229296,hạt điều bà tư vỏ lụa túi 205g,lotte mart supermarket,Bánh kẹo,135000,135000,10.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_6.png,,https://www.lottemart.vn/vi-gvp/product/hat-dieu-vo-lua-ba-tu-tui-250g-8938504125139-p229296,
p226252,kẹo dẻo đức hạnh mesiu cốt trái cây gói 350g,lotte mart supermarket,Bánh kẹo,63900,63900,449.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/keo-deo-cot-trai-cay-me-siu-goi-350g-8935057103478-p226252,
p225061,thạch pudding xoài 200g,lotte mart supermarket,Bánh kẹo,11800,11800,211.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/kg-thach-pudding-xoai-vlp-2300850000006-p225061,
p225009,bánh quy trứng home&kids bịch 50g,lotte mart supermarket,Bánh kẹo,54900,54900,464.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/home-kids-50g-8809718510854-p225009,
p225008,bánh ngũ cốc lotty lorry vị khoai lang tím bịch 30g,lotte mart supermarket,Bánh kẹo,64900,64900,87.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/lotty-lorry-30g-8809718510793-p225008,
p224716,rong biển vụn trộn cơm genkai vị truyền thống 40g,lotte mart supermarket,Bánh kẹo,40900,40900,465.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_6.png,,https://www.lottemart.vn/vi-gvp/product/rong-bien-tron-com-truyen-thong-genkai-40g-8938543994673-p224716,
p224365,kẹo dừa sáp nguyên chất hộp 100g,lotte mart supermarket,Bánh kẹo,49900,49900,149.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/keo-dua-sap-nguyen-chat-vicosap-hop-100g-8936198180892-p224365,
p224362,bánh bouchee lotte chocolat vị phô mai hộp 162g,lotte mart supermarket,Bánh kẹo,25800,25800,84.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/sn-banh-bouchee-lotte-chocolat-vi-pho-mai-162g-8935341301122-p224362,
p224336,kẹo dừa sáp vicosap vị lá dứa túi 100g,lotte mart supermarket,Bánh kẹo,46900,46900,248.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/keo-dua-sap-vi-la-dua-vicosap-tui-100g-8936198180045-p224336,
p224335,kẹo dừa sáp vicosap vị nguyên bản túi 100g,lotte mart supermarket,Bánh kẹo,43900,43900,427.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/keo-dua-sap-nguyen-chat-vicosap-tui-100g-8936198180021-p224335,
p224334,ngũ cốc ăn kiêng việt đài túi 35g x 15 gói,lotte mart supermarket,Bánh kẹo,89900,89900,252.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/ngu-coc-an-kieng-viet-dai-35g-15goi-8935011801129-p224334,
p223620,hắc kỷ tử hoang dã c'lavie gói 100g,lotte mart supermarket,Bánh kẹo,126500,126500,152.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/catalog/product/cache/300x300/6/9/6976213340667-1.jpg.webp,,https://www.lottemart.vn/vi-gvp/product/hac-ky-tu-hoang-da-c-lavie-goi-100g-6976213340667-p223620,
p223514,sữa chua sấy vị sầu riêng alor gói 30g,lotte mart supermarket,Bánh kẹo,45900,45900,88.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/gn-sua-chua-say-alor-vi-sau-rieng-30g-9555176706979-p223514,
p222046,bánh xốp vị socola jacker gói 150g,lotte mart supermarket,Bánh kẹo,43300,43300,388.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/banh-xop-jacker-socola-150g-9556023222215-p222046,
p221897,bánh mochi dứa vị khoai môn yuki & love hộp 180g,lotte mart supermarket,Bánh kẹo,70500,70500,277.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/banh-mochi-dua-vi-khoai-mon-yuki-love-hop-180g-4713072170293-p221897,
p221891,xốt vị socola topping golden farm chai 630g,lotte mart supermarket,Bánh kẹo,71900,71900,442.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/xot-topping-golden-farm-vi-socola-630g-8935118311125-p221891,
p221890,xốt vị dâu topping golden farm chai 630g,lotte mart supermarket,Bánh kẹo,71900,71900,389.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/xot-topping-golden-farm-vi-dau-630g-8935118311132-p221890,
p221889,xốt vị matcha topping golden farm chai 630g,lotte mart supermarket,Bánh kẹo,87900,87900,476.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/xot-topping-golden-farm-vi-matcha-630g-8935118311163-p221889,
p221265,ngũ cốc calbee vị chuối và socola frugra túi 350g,lotte mart supermarket,Bánh kẹo,160900,160900,137.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/ngu-coc-calbee-vi-chuoi-va-socola-frugra-tui-350g-4901330746629-p221265,
p221164,snack khoai tây chiên lay's vị phở hà nội gói 88g,lotte mart supermarket,Bánh kẹo,20900,20900,90.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_6.png,,https://www.lottemart.vn/vi-gvp/product/ktc-lays-vi-pho-hn-88g-8936079124472-p221164,
p221161,kẹo dẻo tự làm thế giới đại dương hộp 32g,lotte mart supermarket,Bánh kẹo,38900,38900,71.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/keo-deo-tu-lam-diy-dai-duong-32g-8850199586586-p221161,
p221159,kẹo xốp wolfoo marshmallow gói 35g (giao mẫu ngẫu nhiên),lotte mart supermarket,Bánh kẹo,20900,20900,307.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/keo-xop-marshmallow-wolfoo-35g-8859533603316-p221159,
p221045,hạt kỷ tử vipep hũ 400g,lotte mart supermarket,Bánh kẹo,189900,189900,496.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_6.png,,https://www.lottemart.vn/vi-gvp/product/hat-ky-tu-vipep-400g-8938505723297-p221045,
p220532,bánh xốp krisma food nhân kem trà sữa thái gói 28g,lotte mart supermarket,Giải khát,19000,19000,496.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/krisma-food-thai-milk-tea-cream-puff-wafer-28g-8997226663985-p220532,
p220443,socola legendary trà xanh bọc hạt sen hũ 180g,lotte mart supermarket,Bánh kẹo,174500,174500,16.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/socola-legendary-tra-xanh-boc-hat-sen-hu-180g-8936138230243-p220443,
p103323,bánh bông lan hura deli vị cốm dừa hộp 336g,lotte mart supermarket,Bánh kẹo,55500,55500,455.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/banh-bl-hura-deli-huong-com-dua-336g-8934609602322-p103323,
p91827,bánh cracker krisma vị socola hộp 100g,lotte mart supermarket,Bánh kẹo,49900,49900,246.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/gn-banh-cracker-krisma-socola-100g-8997226660328-p91827,
p90849,thạch mochi tâm hữu dũng 200g,lotte mart supermarket,Bánh kẹo,17000,17000,379.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/thach-mochi-tam-huu-dung-200g-2294170000009-p90849,
p70409,hạt phỉ cacao nutella hũ 680g,lotte mart supermarket,Bánh kẹo,269900,269900,113.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_6.png,,https://www.lottemart.vn/vi-gvp/product/hat-phi-ca-cao-nutella-680g-8000500220412-p70409,
p69950,kẹo dẻo vidal hình quả trứng chiên gói 80g,lotte mart supermarket,Bánh kẹo,33500,33500,445.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/keo-deo-vidal-hinh-qua-trung-chien-80g-8413178364843-p69950,
p69475,kẹo dẻo hương trái cây tâm hữu dũng 200g,lotte mart supermarket,Bánh kẹo,46000,46000,104.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/keo-deo-huong-trai-cay-tam-huu-dung-200g-2294180000006-p69475,
p69162,bắp rang bơ vị socola yessy hộp 70g,lotte mart supermarket,Bánh kẹo,26000,26000,400.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/bap-rang-bo-socola-ngoc-maxinutri-8938538576297-p69162,
p61471,kẹo ly nước đồ chơi paw patrol relkon,lotte mart supermarket,Bánh kẹo,109900,109900,292.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/relkon-paw-patrol-cup-candy-toy-5200701000728-p61471,
p61441,kẹo mút nổ strikking siêu cấp gói 15g,lotte mart supermarket,Bánh kẹo,24900,24900,354.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/striking-grape-popping-lollipop-candy-30g-4895138310376-p61441,
p61391,bơ matcha golden farm hũ 340g,lotte mart supermarket,Bánh kẹo,67000,67000,478.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_6.png,,https://www.lottemart.vn/vi-gvp/product/golden-farm-matcha-butter-340g-8935118309214-p61391,
p52709,thanh protein good today 150g,lotte mart supermarket,Bánh kẹo,79000,79000,445.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/good-today-protein-bar-150g-8809387745120-p52709,
p49723,táo sấy khô langfam mẫu tobita hũ 250g,lotte mart supermarket,Bánh kẹo,87000,87000,465.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/tao-say-kho-langfam-mau-tobita-hu-250g-8936003727496-p49723,
p46272,rong biển ăn liền gimjaban vị ớt cay 40g,lotte mart supermarket,Bánh kẹo,53000,53000,128.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/kr-tao-bien-kimnori-vi-cay-40g-8809146902214-p46272,
p45870,socola hạt sen áo bà ba quê nhà hộp 32g,lotte mart supermarket,Bánh kẹo,45300,45300,242.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/socola-que-nha-hat-sen-ao-ba-ba-32g-8936062420024-p45870,
p43770,gừng nướng mơ muối nam xanh hộp 80g,lotte mart supermarket,Bánh kẹo,93500,93500,178.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/gung-nx-nuong-mo-muoi-80g-8936137134788-p43770,
p40608,rau củ quả sấy giòn global century gói 250g,lotte mart supermarket,Bánh kẹo,47900,47900,265.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_6.png,,https://www.lottemart.vn/vi-gvp/product/rau-cu-qua-tktc-say-gion-250g-8936108170210-p40608,
p38106,chuối sấy giòn langfam mẫu mawashi gói 400g,lotte mart supermarket,Bánh kẹo,75000,75000,68.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/chuoi-say-mawashi-400g-8936003728974-p38106,
p36282,kẹo dẻo tâm hữu dũng vị trái cây 200g,lotte mart supermarket,Bánh kẹo,32000,32000,33.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/kg-keo-deo-trai-cay-tam-huu-dung-2249290000002-p36282,
p35497,socola trái cây & hạt tea garden 27g,lotte mart supermarket,Bánh kẹo,31900,31900,457.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/soco-legend-tra-xanh-trai-cay-27g-8936138230915-p35497,
p35496,socola trái cây & hạt legendary 27g,lotte mart supermarket,Bánh kẹo,31900,31900,278.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/soco-legend-trang-trai-cay-27g-8936138230922-p35496,
p35441,bánh chocopie sakura vị đào hộp 360g,lotte mart supermarket,Bánh kẹo,55500,55500,372.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/chocopie-sakura-peach-flavor-pie-360g-8936036026474-p35441,
p35242,xoài sấy matcha mr.viet gói 100g,lotte mart supermarket,Bánh kẹo,117000,117000,193.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_6.png,,https://www.lottemart.vn/vi-gvp/product/xoai-mrviet-say-matcha-100g-8936135431704-p35242,
p31381,kẹo thập cẩm 450g,lotte mart supermarket,Bánh kẹo,203700,203700,373.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/catalog/product/cache/300x300/8/9/8935273622043-1.jpg.webp,,https://www.lottemart.vn/vi-gvp/product/keo-thap-cam-yn-450g-8935273622043-p31381,
p31379,kẹo thập cẩm yến nhung hộp 180g,lotte mart supermarket,Bánh kẹo,71800,71800,131.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/catalog/product/cache/300x300/8/9/8935273622012-1.jpg.webp,,https://www.lottemart.vn/vi-gvp/product/keo-thap-cam-yen-nhung-180g-8935273622012-p31379,
p31292,ớt bột ottogi gói 500g,lotte mart supermarket,Bánh kẹo,76100,76100,316.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/catalog/product/cache/300x300/6/9/6971923320015.jpg.webp,,https://www.lottemart.vn/vi-gvp/product/ot-bot-ottogi-goi-500g-6971923320015-p31292,
p31137,khoai môn sấy l'angfarm túi 120g,lotte mart supermarket,Bánh kẹo,52000,52000,498.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/catalog/product/cache/300x300/8/9/8936003728868.jpg.webp,,https://www.lottemart.vn/vi-gvp/product/l-angfarm-cripy-dried-taro-120g-8936003728868-p31137,
p30941,yến mạch union nguyên hạt hũ 500g,lotte mart supermarket,Bánh kẹo,92600,92600,132.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/catalog/product/cache/300x300/8/9/8936139330096-1.jpg.webp,,https://www.lottemart.vn/vi-gvp/product/union-regular-rolled-oats-500g-8936139330096-p30941,
p30940,yến mạch nguyên chất quick rolled oats 450g,lotte mart supermarket,Bánh kẹo,85600,85600,407.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/catalog/product/cache/300x300/8/9/8936139330072.jpg.webp,,https://www.lottemart.vn/vi-gvp/product/union-quick-rolled-oats-450g-8936139330072-p30940,
p30447,thơm sấy dẻo langfarm 225g,lotte mart supermarket,Bánh kẹo,104000,104000,109.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/catalog/product/cache/300x300/8/9/8936003728783.jpg.webp,,https://www.lottemart.vn/vi-gvp/product/thom-say-deo-lf-225g-8936003728783-p30447,
p30439,hạt điều vị cay yến nhung 280g,lotte mart supermarket,Bánh kẹo,191100,191100,427.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/catalog/product/cache/300x300/8/9/8935273602014-1.jpg.webp,,https://www.lottemart.vn/vi-gvp/product/hat-dieu-yn-vi-cay-280g-8935273602014-p30439,
p29112,xoài sấy dẻo xin chào việt nam loại 1 gói 200g,lotte mart supermarket,Bánh kẹo,139500,139500,414.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/catalog/product/cache/300x300/8/9/8936062423469-1.jpg.webp,,https://www.lottemart.vn/vi-gvp/product/xin-chao-viet-nam-type-1-dried-soft-mango-200g-8936062423469-p29112,
p28124,hạt hạnh nhân epco foods 200g,lotte mart supermarket,Bánh kẹo,150200,150200,442.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/hanh-nhan-epco-200g-8938510105101-p28124,
p27180,sữa chua sấy yov socola hộp 120g,lotte mart supermarket,Bánh kẹo,118000,118000,86.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/sua-chua-say-yov-socola-120g-8934743120188-p27180,
p25182,hạt điều rang muối tâm hữu dũng 250g,lotte mart supermarket,Bánh kẹo,122900,122900,453.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_6.png,,https://www.lottemart.vn/vi-gvp/product/tam-huu-dung-salt-roasted-cashews-250g-8936125674753-p25182,
p24650,socola nhân rượu dừa legendary 175g,lotte mart supermarket,Bánh kẹo,209900,209900,200.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/chocolate-filled-with-coconut-wine-legendary-175g-8936138230618-p24650,
p24335,socola có nhân dạng bảng 6 viên (giao ngẫu nhiên),lotte mart supermarket,Bánh kẹo,63900,63900,115.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/chocolate-has-the-identity-of-table-6-tablets-randomly-delivered-8936138230014-p24335,
p22471,kẹo dâu tây đường bịch langfarm 180g,lotte mart supermarket,Bánh kẹo,20000,20000,159.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/strawberry-candy-langfarm-180g-8936003724631-p22471,
p22100,hạt điều nghệ mật ong hải long 250g,lotte mart supermarket,Gia vị,211100,211100,352.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/hai-long-curcumin-honey-cashew-nut-250g-8936129110264-p22100,
p18485,bơ hạt phỉ phết cacao nutella hũ 350g,lotte mart supermarket,Bánh kẹo,145900,145900,273.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_6.png,,https://www.lottemart.vn/vi-gvp/product/nutella-hazelnut-spread-with-cocoa-350g-7898024394181-p18485,
p18348,kẹo sữa mềm parago 2 trong 1 gói 210g,lotte mart supermarket,Bánh kẹo,42900,42900,447.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/parago-soft-milk-candy-2-in-1-package-210g-8993274534673-p18348,
p17251,khoai tây chiên pringles vị tảo biển nori hộp 102g,lotte mart supermarket,Bánh kẹo,42500,42500,347.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/pringles-nori-seaweed-flavor-potato-chips-102g-8886467100062-p17251,
p15869,đậu nành tẩm cỏ ngọt nam xanh 210g,lotte mart supermarket,Bánh kẹo,72200,72200,79.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/nam-xanh-pepper-coated-soybeans-210g-8938504340631-p15869,
p13378,bơ đậu phộng hạt golden farm 510g,lotte mart supermarket,Bánh kẹo,95900,95900,397.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_3.png,,https://www.lottemart.vn/vi-gvp/product/golden-farm-510g-peanut-butter-8935118306428-p13378,
p13377,bơ đậu phộng mịn golden farm 510g,lotte mart supermarket,Bánh kẹo,95900,95900,311.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_3.png,,https://www.lottemart.vn/vi-gvp/product/golden-farm-creamy-peanut-butter-510g-8935118306411-p13377,
p12558,ngũ cốc gạo lức canxi việt đài 600g,lotte mart supermarket,Bánh kẹo,75500,75500,305.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/ngu-coc-gao-luc-canxi-viet-dai-600g-8935011805684-p12558,
p12517,yến mạch ăn liền dan.d pak gói 1kg,lotte mart supermarket,Bánh kẹo,115700,115700,403.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/yen-mach-an-lien-dan-d-pak-goi-1kg-0770795004001-p12517,
p12424,bữa ăn 1 phút oatta yến mạch trái cây túi 300g,lotte mart supermarket,Bánh kẹo,95100,95100,286.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/bua-an-1-phut-oatta-yen-mach-trai-cay-tui-300g-8935011861215-p12424,
p12299,bữa ăn 1 phút oatta yến mạch trái cây hạnh nhân phô mai túi 800g,lotte mart supermarket,Bánh kẹo,253200,253200,344.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_3.png,,https://www.lottemart.vn/vi-gvp/product/bua-an-1-phut-oatta-yen-mach-trai-cay-hanh-nhan-pho-mai-tui-800g-8935011861130-p12299,
p12229,mít nam huy sấy giòn 200g,lotte mart supermarket,Bánh kẹo,60900,60900,42.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_3.png,,https://www.lottemart.vn/vi-gvp/product/mit-nam-huy-say-gion-200g-8938506010259-p12229,
p12023,socola trái cây và hạt cadbury dairy milk 90g,lotte mart supermarket,Bánh kẹo,56900,56900,344.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/socola-trai-cay-va-hat-cadbury-dairy-milk-90g-7622210816665-p12023,
p11952,kẹo dẻo trolli burger trái cây 50g,lotte mart supermarket,Bánh kẹo,34900,34900,149.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,https://www.lottemart.vn/media/amasty/amlabel/Giao_Ngo_i_Th_nh_vn_2.png,,https://www.lottemart.vn/vi-gvp/product/keo-deo-trolli-burger-trai-cay-50g-4000512008903-p11952,
p11900,kẹo socola bọc đường fuwa gói 70g (20 gói x 3.5g),lotte mart supermarket,Bánh kẹo,31900,31900,341.0,,Lotte Mart,0.0,LotteMart_Dataset_Selenium,,,https://www.lottemart.vn/vi-gvp/product/keo-socola-boc-duong-fuwa-goi-70g-20-goi-x-3-5g-8936138231189-p11900,
